generation,total_predators,total_energy,avg_speed,avg_size,avg_reproduction_threshold,total_speed,total_size,total_reproduction_threshold,avg_energy
809,98800,187661480000000000,-12981485000,641.59204,0,-1282570700000000,63389296,0,1899407700000
810,124210,216890330000000000,-14015823000,650.84937,0,-1740905400000000,80842000,0,1746158400000
811,113287,201375470000000000,-14241139000,653.7793,0,-1613335900000000,74064696,0,1777569100000
812,64955,219063070000000000,-14583095000,663.7451,0,-947245000000000,43113564,0,3372536000000
813,104680,252907170000000000,-15740919000,671.0415,0,-1647759400000000,70244620,0,2416002700000
814,98544,241591800000000000,-15938834000,673.632,0,-1570676500000000,66382390,0,2451613700000
815,123960,279570970000000000,-17205340000,683.4245,0,-2132773900000000,84717304,0,2255332000000
816,113183,260272560000000000,-17487722000,686.3271,0,-1979312900000000,77680560,0,2299573000000
817,65062,284037100000000000,-17958978000,695.6689,0,-1168447000000000,45261610,0,4365637400000
818,104986,328159930000000000,-19424516000,703.7399,0,-2039302300000000,73882840,0,3125749500000
819,98901,313549620000000000,-19660866000,706.42834,0,-1944479300000000,69866470,0,3170338300000
820,124222,363019200000000000,-21242538000,717.5096,0,-2638790600000000,89130470,0,2922342300000
821,113403,337891540000000000,-21586051000,720.4397,0,-2447923000000000,81700024,0,2979564400000
822,65026,368523600000000000,-22199180000,731.18256,0,-1443523900000000,47545876,0,5667327000000
823,104782,426127550000000000,-24014326000,739.8646,0,-2516269100000000,77524500,0,4066801000000
824,98780,409065160000000000,-24309391000,742.4729,0,-2401281600000000,73341470,0,4141174000000
825,124454,472800750000000000,-26319640000,753.5992,0,-3275584500000000,93788430,0,3799000000000
826,113350,441695950000000000,-26773324000,756.8903,0,-3034756200000000,85793520,0,3896744000000
827,65130,482315070000000000,-27550267000,769.3746,0,-1794348900000000,50109364,0,7405421000000
828,105028,557818430000000000,-29808126000,777.73987,0,-3130687800000000,81684460,0,5311140000000
829,98947,534799430000000000,-30181636000,780.6886,0,-2986382300000000,77246790,0,5404908000000
830,124476,619309060000000000,-32698800000,791.72095,0,-4070216000000000,98550260,0,4975329000000
831,113557,577121900000000000,-33250546000,795.3413,0,-3775832200000000,90316580,0,5082222000000
832,65052,629690500000000000,-34197398000,808.02765,0,-2224609000000000,52563816,0,9679802000000
833,104984,727789400000000000,-36927610000,817.20184,0,-3876808500000000,85793120,0,6932384400000
834,98890,697316050000000000,-37393840000,819.9209,0,-3697876600000000,81081976,0,7051431400000
835,124334,807678300000000000,-40474500000,832.2273,0,-5032357000000000,103474150,0,6496037400000
836,113477,754386500000000000,-41137530000,835.7069,0,-4668163400000000,94833510,0,6647924000000
837,65248,822186500000000000,-42297483000,847.73206,0,-2759826300000000,55312820,0,12600945000000
838,104930,949856340000000000,-45724060000,859.25397,0,-4797826000000000,90161520,0,9052285000000
839,98750,911044000000000000,-46306824000,862.6073,0,-4572799000000000,85182470,0,9225762000000
840,124178,1056487300000000000,-50135920000,875.4618,0,-6225778400000000,108713096,0,8507846300000
841,113406,985550800000000000,-50964898000,879.3188,0,-5779725000000000,99720024,0,8690464700000
842,65013,1075175900000000000,-52435042000,892.43195,0,-3408959300000000,58019680,0,16537861000000
843,104804,1242659000000000000,-56735592000,902.9078,0,-5946117000000000,94628344,0,11856981000000
844,98692,1192217800000000000,-57447360000,906.146,0,-5669594700000000,89429360,0,12080187000000
845,124162,1377962000000000000,-62299070000,918.6031,0,-7735177000000000,114055600,0,11098098000000
846,113143,1285800800000000000,-63332094000,922.569,0,-7165583300000000,104382220,0,11364387000000
847,65026,1404851900000000000,-65161040000,934.4804,0,-4237162000000000,60765524,0,21604466000000
848,104902,1623707400000000000,-70490550000,945.4095,0,-7394599600000000,99175340,0,15478326000000
849,98774,1551344400000000000,-71389410000,948.72516,0,-7051418000000000,93709380,0,15705999000000
850,123968,1795209900000000000,-77173820000,961.1326,0,-9567084000000000,119149690,0,14481236000000
851,113125,1675222100000000000,-78414230000,965.38794,0,-8870610000000000,109209510,0,14808593000000
852,65104,1828620700000000000,-80512650000,979.38824,0,-5241695000000000,63762092,0,28087687000000
853,105228,2109890400000000000,-87001014000,989.12177,0,-9154943000000000,104083304,0,20050656000000
854,99018,2013449000000000000,-88053180000,992.47363,0,-8718849600000000,98272750,0,20334172000000
855,124372,2324731500000000000,-94993740000,1005.7149,0,-11814562000000000,125082776,0,18691760000000
856,113368,2163502200000000000,-96466520000,1010.0647,0,-10936216000000000,114509016,0,19083888000000
857,65139,2354429300000000000,-98710540000,1025.2568,0,-6429906000000000,66784210,0,36144696000000
858,104920,2714891000000000000,-106539700000,1037.2657,0,-11178145000000000,108829920,0,25875820000000
859,98712,2593379300000000000,-107837900000,1040.889,0,-10644895000000000,102748240,0,26272179000000
860,124330,2992319200000000000,-116245920000,1054.1829,0,-14452856000000000,131066550,0,24067556000000
861,113241,2780968400000000000,-118101344000,1058.8748,0,-13373914000000000,119908040,0,24557964000000
862,65070,3026347200000000000,-120983340000,1073.5153,0,-7872385700000000,69853640,0,46509100000000
863,104938,3498263400000000000,-130385300000,1085.7756,0,-13682372000000000,113939120,0,33336480000000
864,98975,3331730000000000000,-131920100000,1089.4374,0,-13056792000000000,107827064,0,33662339000000
865,124152,3847721200000000000,-142276800000,1104.745,0,-17663951000000000,137156300,0,30992018000000
866,113171,3585771600000000000,-144554180000,1109.2656,0,-16359341000000000,125536700,0,31684544000000
867,65222,3900660000000000000,-147808290000,1125.6646,0,-9640353000000000,73418100,0,59805893000000
868,105072,4503527300000000000,-159444860000,1137.6722,0,-16753190000000000,119537500,0,42861345000000
869,99020,4305020400000000000,-161336970000,1141.1935,0,-15975586000000000,113000984,0,43476270000000
870,124528,4977736500000000000,-174155560000,1157.1022,0,-21687244000000000,144091620,0,39972830000000
871,113529,4637220500000000000,-176916740000,1163.393,0,-20085180000000000,132078840,0,40846133000000
872,65353,5047087000000000000,-181033660000,1181.3616,0,-11831093000000000,77205520,0,77228080000000
873,105048,5825019000000000000,-195510760000,1196.3826,0,-20538014000000000,125677600,0,55451023000000
874,98895,5569081000000000000,-197930610000,1200.8098,0,-19574348000000000,118754090,0,56313070000000
875,124232,6439805000000000000,-214010300000,1218.5806,0,-26586928000000000,151386700,0,51836925000000
876,113328,5995833700000000000,-217325880000,1224.6117,0,-24629108000000000,138782800,0,52906905000000
877,65093,6536575000000000000,-222702600000,1244.3516,0,-14496380000000000,80998580,0,100419020000000
878,105022,7564627400000000000,-240260280000,1260.9548,0,-25232615000000000,132428000,0,72028976000000
879,99099,7213650000000000000,-243093960000,1265.7056,0,-24090368000000000,125430160,0,72792356000000
880,124386,8348156000000000000,-262349750000,1284.1481,0,-32632635000000000,159730050,0,67114916000000
881,113505,7776795000000000000,-266569350000,1290.0431,0,-30256954000000000,146426340,0,68515000000000
882,65135,8504134000000000000,-273931120000,1309.1852,0,-17842504000000000,85273780,0,130561670000000
883,105324,9814952000000000000,-295759640000,1325.5459,0,-31150588000000000,139611790,0,93188180000000
884,99112,9384527000000000000,-299562370000,1330.338,0,-29690224000000000,131852456,0,94686086000000
885,124386,10853626000000000000,-324595150000,1347.5415,0,-40375093000000000,167615300,0,87257610000000
886,113420,10112216000000000000,-330022680000,1353.3958,0,-37431173000000000,153502140,0,89157255000000
887,65169,11051372000000000000,-339438470000,1371.8337,0,-22120866000000000,89401030,0,169580190000000
888,105382,12743554000000000000,-366781460000,1385.4137,0,-38652163000000000,145997660,0,120927240000000
889,99025,12190223000000000000,-371765600000,1390.4736,0,-36814090000000000,137691650,0,123102480000000
890,124164,14124926000000000000,-403539760000,1409.9607,0,-50105110000000000,175066350,0,113760240000000
891,113330,13165814000000000000,-410531500000,1415.538,0,-46525534000000000,160422910,0,116172360000000
892,65008,14363956000000000000,-422248870000,1434.8826,0,-27449555000000000,93278850,0,220956740000000
893,104872,16590240000000000000,-456534820000,1450.4863,0,-47877720000000000,152115410,0,158195120000000
894,98709,15901900000000000000,-462319900000,1455.8191,0,-45635136000000000,143702450,0,161098790000000
895,124362,18393130000000000000,-499824360000,1476.2058,0,-62159160000000000,183583900,0,147899920000000
896,113402,17108846000000000000,-508100870000,1482.115,0,-57619653000000000,168074800,0,150869000000000
897,65067,18700795000000000000,-521663970000,1501.8346,0,-33943110000000000,97719870,0,287408270000000
898,105212,21590000000000000000,-563708760000,1517.9725,0,-59308924000000000,159708930,0,205204730000000
899,99042,20648265000000000000,-570669400000,1523.0498,0,-56520236000000000,150845900,0,208479900000000
900,124452,23867325000000000000,-616563150000,1546.3013,0,-76732520000000000,192440290,0,191779370000000
901,113494,22193627000000000000,-626393100000,1553.0103,0,-71091853000000000,176257340,0,195548900000000
902,65154,24146188000000000000,-641951330000,1575.3092,0,-41825697000000000,102637700,0,370601800000000
903,104916,27877334000000000000,-693105850000,1590.9069,0,-72717890000000000,166911580,0,265710990000000
904,98890,26626468000000000000,-701147900000,1595.8229,0,-69336513000000000,157810930,0,269253400000000
905,124326,30743733000000000000,-757121400000,1618.9956,0,-94129880000000000,201283250,0,247283210000000
906,113350,28611327000000000000,-768780340000,1625.9915,0,-87141250000000000,184306130,0,252415760000000
907,65138,31137389000000000000,-787653460000,1651.0862,0,-51306170000000000,107548450,0,478021870000000
908,105024,35954560000000000000,-849657900000,1668.086,0,-89234470000000000,175189070,0,342346140000000
909,99011,34309137000000000000,-859409350000,1673.4281,0,-85090980000000000,165687790,0,346518430000000
910,124548,39588150000000000000,-925391800000,1699.0961,0,-115255700000000000,211619020,0,317854560000000
911,113584,36689883000000000000,-939821560000,1705.813,0,-106748690000000000,193753060,0,323019830000000
912,65082,39932360000000000000,-961256800000,1733.5115,0,-62560515000000000,112820390,0,613569900000000
913,105070,46052520000000000000,-1035793330000,1754.4415,0,-108830800000000000,184339170,0,438303220000000
914,98892,44026180000000000000,-1048343150000,1760.9633,0,-103672750000000000,174145180,0,445194530000000
915,124130,50870845000000000000,-1132641100000,1791.9769,0,-140594750000000000,222438100,0,409819100000000
916,113253,47281634000000000000,-1150637300000,1800.0479,0,-130313120000000000,203860820,0,417486830000000
917,65047,51462120000000000000,-1177824400000,1832.1288,0,-76613944000000000,119174480,0,791152840000000
918,104772,59387200000000000000,-1271602900000,1857.4291,0,-133228380000000000,194606560,0,566823200000000
919,98733,56833060000000000000,-1286379700000,1864.1274,0,-127008120000000000,184050900,0,575623800000000
920,124248,65687314000000000000,-1388147400000,1897.048,0,-172474530000000000,235704420,0,528679030000000
921,113330,61096600000000000000,-1410069000000,1906.0104,0,-159803120000000000,216008160,0,539103500000000
922,65033,66753097000000000000,-1444748300000,1939.9568,0,-93956320000000000,126161210,0,1026449600000000
923,105050,77079680000000000000,-1560368600000,1965.2743,0,-163916720000000000,206452060,0,733742750000000
924,98940,73571880000000000000,-1579475800000,1972.5864,0,-156273330000000000,195167700,0,743601000000000
925,124146,85154460000000000000,-1704685600000,2008.277,0,-211629900000000000,249319550,0,685921850000000
926,113272,79524545000000000000,-1732768300000,2018.5583,0,-196274130000000000,228646140,0,702067100000000
927,65105,86704725000000000000,-1780431700000,2056.6978,0,-115915010000000000,133901310,0,1331767500000000
928,104940,100225160000000000000,-1925310400000,2082.8652,0,-202042080000000000,218575890,0,955071140000000
929,98860,96068430000000000000,-1950143300000,2090.3213,0,-192791170000000000,206649150,0,971762400000000
930,124184,111169880000000000000,-2108202300000,2128.9863,0,-261804990000000000,264386030,0,895202900000000
931,113282,103788450000000000000,-2143350300000,2137.9934,0,-242803000000000000,242196160,0,916195440000000
932,65075,113315880000000000000,-2200719900000,2179.1733,0,-143211840000000000,141809710,0,1741312100000000
933,105122,130884105000000000000,-2375307500000,2206.676,0,-249697060000000000,231970190,0,1245068600000000
934,99000,125165530000000000000,-2404862100000,2215.1355,0,-238081340000000000,219298420,0,1264298200000000
935,124382,144844886000000000000,-2593991200000,2259.631,0,-322645800000000000,281057440,0,1164516500000000
936,113515,135018420000000000000,-2634591200000,2270.6199,0,-299065600000000000,257749420,0,1189432400000000
937,65144,147061300000000000000,-2700488200000,2314.6614,0,-175920600000000000,150786300,0,2257480400000000
938,104996,169995900000000000000,-2912786800000,2344.6633,0,-305830980000000000,246180270,0,1619070200000000
939,98957,162453070000000000000,-2949194200000,2352.9788,0,-291843400000000000,232843710,0,1641653100000000
940,124312,187954650000000000000,-3181402000000,2398.5532,0,-395486460000000000,298168960,0,1511959100000000
941,113482,174966970000000000000,-3231116700000,2410.272,0,-366673600000000000,273522500,0,1541803700000000
942,65213,190324920000000000000,-3308021400000,2454.667,0,-215726000000000000,160076200,0,2918512000000000
943,105134,219748530000000000000,-3565349200000,2485.2825,0,-374839420000000000,261287680,0,2090175800000000
944,98916,210502750000000000000,-3612069900000,2494.4553,0,-357291500000000000,246741550,0,2128096000000000
945,124510,243307410000000000000,-3899136000000,2540.029,0,-485481420000000000,316259000,0,1954119400000000
946,113500,226411240000000000000,-3962390000000,2553.1438,0,-449731250000000000,289781820,0,1994812700000000
947,64991,247330700000000000000,-4065156000000,2601.6814,0,-264198540000000000,169085870,0,3805614800000000
948,104972,285973230000000000000,-4388099200000,2636.2932,0,-460627550000000000,276736960,0,2724281000000000
949,98966,274093380000000000000,-4440162600000,2647.5896,0,-439425100000000000,262021340,0,2769571300000000
950,124604,317247770000000000000,-4789216000000,2698.0273,0,-596755500000000000,336185000,0,2546048000000000
951,113724,295148930000000000000,-4865988000000,2711.9023,0,-553379630000000000,308408400,0,2595309200000000
952,65123,321854800000000000000,-4992475000000,2765.2834,0,-325124940000000000,180083550,0,4942260000000000
953,104968,371776720000000000000,-5394720000000,2803.7573,0,-566273000000000000,294304800,0,3541810200000000
954,98777,355799920000000000000,-5463773500000,2815.1628,0,-539695150000000000,278073340,0,3602052400000000
955,124050,412050900000000000000,-5902696000000,2866.4255,0,-732229460000000000,355580100,0,3321651700000000
956,113267,384613070000000000000,-5999707600000,2879.732,0,-679568900000000000,326178600,0,3395632300000000
957,65022,420148900000000000000,-6167495000000,2932.4932,0,-401022850000000000,190676580,0,6461642500000000
958,105026,485366500000000000000,-6664264000000,2972.5466,0,-699921000000000000,312194700,0,4621394000000000
959,98874,464610020000000000000,-6749801000000,2983.4678,0,-667379850000000000,294987400,0,4699011000000000
960,123998,537789470000000000000,-7307513600000,3037.327,0,-906117100000000000,376622460,0,4337082000000000
961,113138,503299100000000000000,-7428985300000,3050.711,0,-840500600000000000,345151330,0,4448541600000000
962,65111,548624850000000000000,-7631619500000,3108.1563,0,-496902400000000000,202375170,0,8425993000000000
963,104926,634075500000000000000,-8244582000000,3145.8389,0,-865071000000000000,330080300,0,6043073000000000
964,98808,607566000000000000000,-8351026000000,3157.403,0,-825148150000000000,311976670,0,6148955400000000
965,124122,703474300000000000000,-9033098000000,3212.8145,0,-1121206200000000000,398780960,0,5667603400000000
966,113289,657008300000000000000,-9179267000000,3227.7322,0,-1039910000000000000,365666560,0,5799400400000000
967,65190,714337540000000000000,-9398367000000,3286.5525,0,-612679560000000000,214250350,0,10957778000000000
968,104650,825635840000000000000,-10162066000000,3327.5027,0,-1063460150000000000,348223170,0,7889497000000000
969,98665,790678760000000000000,-10289771000000,3337.3203,0,-1015240200000000000,329276700,0,8013771700000000
970,124198,914575900000000000000,-11123266000000,3390.7886,0,-1381487400000000000,421129150,0,7363853500000000
971,113358,852214700000000000000,-11300053000000,3406.5706,0,-1280951400000000000,386162020,0,7517905000000000
972,65019,929244100000000000000,-11596903000000,3463.4395,0,-754019100000000000,225189380,0,14291886000000000
973,105016,1073394400000000000000,-12520385000000,3501.8027,0,-1314840800000000000,367745300,0,10221246000000000
974,98859,1029122600000000000000,-12677906000000,3514.235,0,-1253325000000000000,347413760,0,10410004000000000
975,124204,1191562700000000000000,-13732600000000,3573.4753,0,-1705643800000000000,443839940,0,9593593000000000
976,113426,1109855400000000000000,-13947489000000,3589.9675,0,-1582007800000000000,407195650,0,9784842000000000
977,65067,1209770200000000000000,-14321847000000,3651.7905,0,-931879700000000000,237611060,0,18592684000000000
978,104808,1399099800000000000000,-15493685000000,3693.5823,0,-1623862100000000000,387116960,0,13349170000000000
979,98872,1341966400000000000000,-15681615000000,3703.5332,0,-1550472600000000000,366175740,0,13572766000000000
980,124406,1553006500000000000000,-17000205000000,3762.5215,0,-2114927500000000000,468080260,0,12483373000000000
981,113493,1447499800000000000000,-17293287000000,3774.9395,0,-1962667000000000000,428429220,0,12754089000000000
982,65088,1577336200000000000000,-17767703000000,3840.8618,0,-1156464300000000000,249994020,0,24233902000000000
983,104748,1825392100000000000000,-19223057000000,3888.8193,0,-2013576900000000000,407346050,0,17426510000000000
984,98860,1746003600000000000000,-19460680000000,3902.6074,0,-1923882800000000000,385811780,0,17661376000000000
985,124194,2020769800000000000000,-21090443000000,3958.704,0,-2619306600000000000,491647300,0,16271075000000000
986,113266,1884588500000000000000,-21446772000000,3977.0234,0,-2429190000000000000,450461540,0,16638608000000000
987,65100,2057163800000000000000,-22094327000000,4032.4797,0,-1438340700000000000,262514430,0,31600059000000000
988,104970,2377061000000000000000,-23909257000000,4080.3938,0,-2509754600000000000,428318940,0,22645146000000000
989,98888,2280217700000000000000,-24211674000000,4093.867,0,-2394244000000000000,404834300,0,23058588000000000
990,124172,2636025300000000000000,-26299410000000,4155.7407,0,-3265650400000000000,516026660,0,21228820000000000
991,113190,2460972000000000000000,-26751887000000,4170.7324,0,-3028046200000000000,472085220,0,21741956000000000
992,65072,2684299300000000000000,-27582563000000,4222.953,0,-1794852500000000000,274796000,0,41251220000000000
993,104788,3103546800000000000000,-29908793000000,4267.8804,0,-3134082600000000000,447222660,0,29617388000000000
994,98735,2978970700000000000000,-30294720000000,4282.738,0,-2991149000000000000,422856130,0,30171374000000000
995,124246,3452742600000000000000,-32932513000000,4339.42,0,-4091733000000000000,539155600,0,27789568000000000
996,113419,3225361800000000000000,-33496152000000,4357.7056,0,-3799100200000000000,494246620,0,28437580000000000
997,65086,3524970000000000000000,-34601263000000,4417.273,0,-2252057800000000000,287502620,0,54158653000000000
998,105088,4064566500000000000000,-37538715000000,4461.481,0,-3944868500000000000,468848100,0,38677740000000000
999,98811,3900614000000000000000,-38015830000000,4477.0967,0,-3756382000000000000,442386400,0,39475504000000000
